id,category,file_path,original_text,processed_text,sentiment,publish_time,likes,comments,shares
508,talk.politics.misc,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\talk.politics.misc\178648,"In <philC5LqAD.K5u@netcom.com> phil@netcom.com (Phil Ronzone) writes: |What WILL you do for a religion now that Marxism-Leninism is dead? Who said it was dead. It seems to be alive and well here on the net. -- Mob rule isn't any prettier merely because the mob calls itself a government It ain't charity if you are using someone else's money. Wilson's theory of relativity: If you go back far enough, we're all related. Mark.Wilson@AtlantaGA.NCR.com",philc lqad netcom com phil netcom com phil ronzone writes what religion now marxism leninism dead who said dead seems alive well here net mob rule isn prettier merely because mob calls itself government ain charity if using someone else money wilson theory relativity if go back far enough re all related mark wilson atlantaga ncr com,中性,2025-03-23 05:19:00,453,44,93
243,comp.os.ms-windows.misc,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\comp.os.ms-windows.misc\10082,In article <1rgtba$gtn@access.digex.net> farley@access.digex.com (Charles U. Farley) writes: I believe you have the correct files. I think what you'll have to do is go back into Setup and choose change video adapter or whatever it is called. Then the trick is choose the same adaptor you currently have. What Setup does is it actually changes the file WIN.COM whenever you go into it and change the video hardware selection. It incorporates the contents of VGALOGO.RLE into WIN.COM when you do this. ,article rgtba gtn access digex net farley access digex com charles farley writes believe correct files think what ll go back into setup choose change video adapter whatever called then trick choose same adaptor currently what setup actually changes file win com whenever go into change video hardware selection incorporates contents vgalogo rle into win com when trick can also used change startup logo into whatever want sig alert dbstrutt acs ucalgary ca end sig alert,负面,2025-03-21 07:05:00,108,131,17
524,comp.windows.x,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\comp.windows.x\67225,"Hi netlanders, Does anybody know if there is something like Macintosh Hypercard for any UNIX platform? Thanks in advance Ron.",hi netlanders anybody know if there something like macintosh hypercard unix platform thanks advance ron,中性,2025-03-02 06:20:00,127,141,37
10,rec.autos,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\rec.autos\103353,"I'm glad this forum came up. I've been pricing insurance lately and had considered GEICO. But no more!! Any company with practices like theirs can E.S.A.D.!! I'll stay with Liberty mutual. Steve Nicholas Wells Computer Center - Georgia State University oprsfnx@gsusgi1.gsu.edu "" A RISK IS NOT A RISK UNTIL IT IS TAKEN.""",glad forum came up ve pricing insurance lately considered geico more company practices like theirs can ll stay liberty mutual steve nicholas wells computer center georgia state university oprsfnx gsusgi gsu edu risk not risk until taken,中性,2025-03-26 11:56:00,190,177,78
133,comp.sys.ibm.pc.hardware,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\comp.sys.ibm.pc.hardware\58841,"I have 1 4Mx9 70ns 36pin SIMM for Sale. It is in perfect condition. It will not work in my system because it requires 72 pin SIMMS. I would like to get what I paid for it. $115 + 3 for insured shipping. In addition, if you have a 4MB 70ns 72 pin EISA or PS/2 type SIMM for sale, drop me a line. Thanks. Nimesh Shah nshah@acs.bu.edu",mx ns pin simm sale perfect condition not work system because requires pin simms like get what paid insured shipping addition if mb ns pin eisa ps type simm sale drop me line thanks nimesh shah nshah acs bu edu,正面,2025-03-25 23:43:00,675,57,31
751,sci.med,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\sci.med\58917,"Okay Mr. Dyer, we're properly impressed with your philosophical skills and ability to insult people. You're a wonderful speaker and an adept politician. However, I believe that all you were asked to do, was simply provide scientific research refuting the work of Olney. I don't think the original poster sought to start a philisophical debate. she wanted some information. Given a little effort one could justify that shooting oneself with a .45 before breakfast is a healthy practice. But we're not ",okay mr dyer re properly impressed philosophical skills ability insult people re wonderful speaker adept politician however believe all asked simply provide scientific research refuting work olney don think original poster sought start philisophical debate wanted information given little effort one justify shooting oneself before breakfast healthy practice re not particularily interested what can verbally prove disprove rationalize where research where studies appoligize if sounds flamish simply like see thread get back track lone wolf happy who dream dreams ed philips pay price see come true slyx cc usu edu unknown,正面,2025-03-07 06:19:00,315,11,32
257,sci.electronics,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\sci.electronics\54082,"Michael Covington (mcovingt@aisun3.ai.uga.edu) wrote: : This topic was beaten to death a year or so ago. : The concrete is not the problem. : Lead-acid batteries often fail from disuse (not being charged for a long : time), but there's no way the concrete floor could be the cause of the : problem. Ditto. The only remote, and I do say remote, possibility is that if the ground was REAL cold (< -30F) the battery might freeze an split. But then it would probably freeze anyway :-) Charlie Brett - Ft.",michael covington mcovingt aisun ai uga edu wrote topic beaten death year ago concrete not problem lead acid batteries often fail from disuse not charged long time there way concrete floor cause problem ditto only remote say remote possibility if ground real cold battery freeze split then probably freeze anyway charlie brett ft collins co,负面,2025-03-30 06:04:00,93,167,49
138,rec.sport.hockey,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\rec.sport.hockey\53542,"I'm starting an informal poll on goalie masks. I'd like to know who's mask you think looks the best. I've always like Curtis Joseph's of the Blues the best. Anyway, send your nominations to me, or post your vote here on r.s.h. My e-mail adress is: gtd597a@prism.gatech.edu Thanks for your time. -- GO SKINS! ||""Now for the next question... Does emotional music have quite GO BRAVES! || an effect on you?"" - Mike Patton, Faith No More GO HORNETS! || GO CAPITALS! ||Mike Friedman (Hrivnak fan!) Interne",starting informal poll goalie masks like know who mask think looks best ve always like curtis joseph blues best anyway send nominations me post vote here mail adress gtd prism gatech edu thanks time go skins now next question ... emotional music quite go braves effect mike patton faith more go hornets go capitals mike friedman hrivnak fan internet gtd prism gatech edu,正面,2025-03-27 00:55:00,206,183,80
722,sci.med,D:\网络舆情\qimo\20news-bydate\20news-bydate-train\sci.med\59181,"In article <1r6g8fINNe88@ceti.cs.unc.edu>, jge@cs.unc.edu (John Eyles) writes: All your friend really has to do is find a Registered Dietician(RD). While most work in hospitals and clinics, many major cities will have RD's who are in ""private practice"" so to speak. Many physicans will refer their patients with Crohn's disease to RD's for dietary help. If you can get your friend's physician to make a referral, medical insurance should pay for the RD's services just like the services of a physical",article finne ceti cs unc edu jge cs unc edu john eyles writes all friend really find registered dietician rd while most work hospitals clinics many major cities rd who private practice speak many physicans refer patients crohn disease rd dietary help if can get friend physician make referral medical insurance pay rd services just like services physical therapist better medical insurance plans cover even if friend plan doesn well worth cost get good diet control intestinal discomfort help intestinal lining heal crohn disease inflammatory disease intestinal lining lipoxygenase inhibitors help decreasing leukotriene formation not aware tea turmeric containing lipoxygenase inhibitors bad inflammation steroids used mild case side effects not worth small benefit gained steroid use upjohn developing new lipoxygenase inhibitor greatly help deal inflammatory diseases not available yet marty,正面,2025-03-05 03:40:00,0,10,63
348,sci.med,D:\网络舆情\qimo\20news-bydate\20news-bydate-test\sci.med\59319,"I have a fairly severe high frequency hearing loss. A recent rough test showed a gently sloping loss to 10-20db down at 1000cps. Then it falls off a cliff to 70-80dbs down from 1500cps on. This type of loss is difficult to fit. I am currently using some old siemens behind the ear aids which keep me roughly functional, but leave a lot to be desired. Recently I had an opportunity to test the Widex Q8 behind the ear aids for several weeks. These have four independent programs which are intended to ",fairly severe high frequency hearing loss recent rough test showed gently sloping loss db down cps then falls off cliff dbs down from cps type loss difficult fit am currently using old siemens behind ear aids which keep me roughly functional leave lot desired recently opportunity test widex behind ear aids several weeks four independent programs which intended customized different hearing situations can reprogramed found definite improvement over current aids about go ahead until another local outfit advertised free trial another programmable system called resound unfortunately only able try resound aids office about minutes couldn compare head head widex nevertheless appear me superior impressed what able read about theory behind which give separate posting also carry widex aids one patient presumably wealthy who decided go ahead get resound even though purchased widex only months ago problem resound aids about twice as expensive as widex other programmable aids take trip europe difference lover bargains hating spend money am hard time,负面,2025-03-13 15:36:00,177,85,22
